Number,Type,Location,City,State,Zip,Phone,latitude,longitude,
47299,w,355 Washington St.,Stoughton,MA,2072,,42.1359,-71.1019,0
47300,w,355 Whiteville Road Nw,Shallotte,NC,28470,,33.9757,-78.4017,0
47301,w,355 Worcester Rt 9,Natick,MA,1760,,42.3022,-71.3396,0
47302,w,3550 Baker Rd,Acworth,GA,30102,,34.0765,-84.6533,0
47303,w,3554 South Kings Hwy.,St. Louis,MO,63139,,38.5947,-90.2711,0
47304,w,3555 Orange Avenue,Roanoke,VA,24012,,37.3054,-79.8903,0
47305,w,3555 S. Yosemite,Denver,CO,80237,,39.6523,-104.885,0
47306,w,355a Duvall Street,Key West,FL,33040,,24.5577,-81.8041,0
47307,w,356 Route 72 West,Manahawkin,NJ,8050,,39.6941,-74.2605,0
47308,w,3560 Greenfield,Dearborn,MI,48120,,42.3074,-83.1887,0
47309,w,3563 Russett Green East,Laurel,MD,20724,,39.1049,-76.8025,0
47310,w,3565 Central Ave,Riverside,CA,92506,,33.9549,-117.389,0
47311,w,3575 Maple Ave Mall,Zanesville,OH,43701,,39.9808,-82.0273,0
47312,w,3580 N. 10th St.,Gering,NE,69341,,41.8474,-103.661,0
47313,w,3588 Battlefield Parkway,Fort Oglethorpe,GA,30742,,34.9369,-85.2067,0
47314,w,359 Kidder St.,Wilkes Barre,PA,18701,,41.2498,-75.8563,0
47315,w,359 Rt 17 South,Wood Ridge,NJ,7075,,40.8443,-74.0793,0
47316,w,359 Turnpike Road,Southborough,MA,1772,,42.2898,-71.5567,0
47317,w,3590 Paxton Street,Harrisburg,PA,17111,,40.2539,-76.8274,0
47318,w,3592 N. High Street,Columbus,OH,43214,,40.0354,-83.0172,0
47319,w,3595 Hampstead Turnpike,Levittown,NY,11756,,40.7254,-73.504,0
47320,w,36 Federal Road,Brookfield,CT,6804,,41.4323,-73.4144,0
47321,w,36 Nashua Rd,Londonderry,NH,3053,,42.867,-71.3467,0
47322,w,36 Paint Town Road,Cherokee,NC,28719,,35.4713,-83.3045,0
47323,w,36 Route 9 North,Morganville,NJ,7751,,40.3164,-74.2533,0
47324,w,36 South Kanawha,Buckhannon,WV,26201,,38.9919,-80.2303,0
47325,w,36 White Bridge Rd.,Nashville,TN,37205,,36.1299,-86.8552,0
47326,w,360 Chippewa Mall Dr,Chippewa Falls,WI,54729,,44.9273,-91.3831,0
47327,w,360 Dingens,Buffalo,NY,14206,,42.8779,-78.8027,0
47328,w,3600 Aramingo Avenue,Philadelphia,PA,19134,,39.9934,-75.0968,0
47329,w,3600 Interchange Road,Columbus,OH,43204,,39.9731,-83.1002,0
47330,w,3600 S. Dixie Hwy,Miami,FL,33133,,25.7283,-80.2591,0
47331,w,3601 4th Street Nw,Albuquerque,NM,87107,,35.1192,-106.645,0
47332,w,3601 East Harry Street,Wichita,KS,67218,,37.6647,-97.2943,0
47333,w,3601 Gen. Degaulle Dr.,New Orleans,LA,70114,,29.9241,-90.0211,0
47334,w,3601 Kemp Blvd.,Wichita Falls,TX,76308,,33.8753,-98.5309,0
47335,w,3601 Price Club Blvd,Midlothian,VA,23112,,37.4415,-77.5877,0
47336,w,3601 W. Hillsborough Avenue,Tampa,FL,33614,,27.9962,-82.501,0
47337,w,3609 E. Busch Blvd,Tampa,FL,33612,,28.0326,-82.4184,0
47338,w,361 Hwy 17 Bypass,Mount Pleasant,SC,29464,,32.8029,-79.8951,0
47339,w,3610 Buechel Bypass,Louisville,KY,40218,,38.199,-85.6613,0
47340,w,3610 N Western,Chicago,IL,60618,,41.9469,-87.6883,0
47341,w,3617 W. Silver Springs,Ocala,FL,34475,,29.1863,-82.1814,0
47342,w,3618 5th Avenue,Pittsburgh,PA,15213,,40.4415,-79.9588,0
47343,w,3619 Sw Archer Rd,Gainesville,FL,32608,,29.6167,-82.3873,0
47344,w,362 33rd Ave. S.W.,Cedar Rapids,IA,52404,,41.9565,-91.6725,0
47345,w,362 Bedford Street,Whitman,MA,2382,,42.071,-70.948,0
47346,w,3620 Washington Blvd.,Baltimore,MD,21217,,39.2481,-76.6713,0
47347,w,3621 Martin Luther King Blvd.,Lansing,MI,48910,,42.7658,-84.4454,0
47348,w,3621 N. Main Street,Chapmanville,WV,25508,,37.9353,-82.0119,0
47349,w,3621 State Route 38 East,Lafayette,IN,47905,,40.3937,-86.8479,0
47350,w,3624 Palisades Center Drive,West Nyack,NY,10994,,41.1018,-73.9543,0
47351,w,3625 St. Johns Bluff Road,Jacksonville,FL,32224,,30.2859,-81.5256,0
47352,w,363 North Market Place Drive,Centerville,UT,84014,,40.9212,-111.888,0
47353,w,363 West Main St,Xenia,OH,45385,,39.6843,-83.9359,0
47354,w,3636 Boston Road,Bronx,NY,10469,,40.8796,-73.8421,0
47355,w,3636 Branch Avenue,Temple Hills,MD,20784,,38.842,-76.9481,0
47356,w,3636 Williams Blvd.,Kenner,LA,70062,,30.0208,-90.2281,0
47357,w,3639 Victory Drive,Columbus,GA,31903,,32.4188,-84.9448,0
47358,w,3640 Harrison Ave.,Cheviot,OH,45211,,39.1561,-84.6099,0
47359,w,3640 South Keystone Avenue,Indianapolis,IN,46227,,39.7142,-86.1204,0
47360,w,3643 N. Campbell,Tucson,AZ,85719,,32.2728,-110.944,0
47361,w,3644 Parkway,Pigeon Forge,TN,37863,,35.7876,-83.5555,0
47362,w,3645 S Taylor Drive,Sheboygan,WI,53081,,43.7154,-87.759,0
47363,w,3647 Route 9,Freehold,NJ,7728,,40.2258,-74.2923,0
47364,w,3647 State Ave.,Kansas City,KS,66102,,39.1167,-94.6721,0
47365,w,365 University Park Drive,Winter Park,FL,32792,,28.5944,-81.3071,0
47366,w,365 W. 78th Rd.,Hialeah,FL,33014,,25.8941,-80.2909,0
47367,w,3652 Wallis Rd,Flowery Branch,GA,30542,,34.1754,-83.906,0
47368,w,3655 Club Drive,Duluth,GA,30096,,33.9416,-84.125,0
47369,w,3655 Pilot Knob Rd,Eagan,MN,55122,,44.8253,-93.1674,0
47370,w,3660 Gender Road,Canal Winchester,OH,43110,,39.9098,-82.8241,0
47371,w,3661 Eisenhower,Macon,GA,31206,,32.8159,-83.695,0
47372,w,3661 Peachtree Pkwy.,Suwanee,GA,30024,,34.0703,-84.1672,0
47373,w,3663 Roy Messer Highway,White Pine,TN,37890,,36.1099,-83.3388,0
47374,w,3667 East Grand River Avenue,Howell,MI,48843,,42.5886,-83.8791,0
47375,w,3670 S.W. Hall Blvd.,Beaverton,OR,97005,,45.4936,-122.808,0
47376,w,3675 Cascade Rd.,Atlanta,GA,30331,,33.7236,-84.5087,0
47377,w,368 Cottage St.,Pawtucket,RI,2861,,41.887,-71.3673,0
47378,w,368 E. State St.,American Fork,UT,84003,,40.3749,-111.79,0
47379,w,368 S Gloster,Tupelo,MS,38801,,34.253,-88.716,0
47380,w,368 Us Hwy 70 West,Marion,NC,28752,,35.687,-82.0126,0
47381,w,3680 State Street,Boise,ID,83704,,43.639,-116.233,0
47382,w,3681 Sangani Blvd,D'Iberville,MS,39540,,30.4565,-88.8957,0
47383,w,3695 Winfield Road,Winfield,WV,25213,,38.524,-81.9108,0
47384,w,3696 Far West Blvd,Austin,TX,78731,,30.3553,-97.7567,0
47385,w,36c Cafe Plaza,El Paso,TX,79925,,31.7935,-106.437,0
47386,w,370 B Cox Creek Parkway,Florence,AL,35630,,34.8391,-87.6812,0
47387,w,370 Colman Street,New London,CT,6320,,41.3575,-72.1159,0
47388,w,370 South Route 45,Lindenhurst,IL,60046,,42.4084,-88.0046,0
47389,w,3700 Cummings Highway,Chattanooga,TN,37419,,35.018,-85.3798,0
47390,w,3700 Tiffany Lane,Virginia Beach,VA,23456,,36.7859,-76.1081,0
47391,w,3700 Touhy Ave.,Skokie,IL,60076,,42.0121,-87.7197,0
47392,w,3700 W. T. Harris Blvd.,Charlotte,NC,28269,,35.3327,-80.7948,0
47393,w,3701 Miller,Bethany,MO,64424,,40.2654,-94.0156,0
47394,w,3701 N. May Ave,Oklahoma City,OK,73112,,35.5078,-97.5657,0
47395,w,3701 S Orange Blossom Tra,Orlando,FL,32839,,28.4992,-81.3969,0
47396,w,3701 S. Lamar Blvd,Austin,TX,78704,,30.2393,-97.7886,0
47397,w,3701 W. 41st St.,Sioux Falls,SD,57106,,43.515,-96.7712,0
47398,w,3704 North Academy Blvd,Colorado Springs,CO,80907,,38.8852,-104.757,0
47399,w,3704 Silver Lake Road,St. Anthony,MN,55421,,45.038,-93.2191,0
47400,w,3705 Elmsley Court,Greensboro,NC,27406,,36.0023,-79.7926,0
47401,w,3705 Jefferson Hwy,Jefferson,LA,70121,,29.9636,-90.164,0
47402,w,3705 Plaza Drive,Oceanside,CA,92049,,33.2509,-117.3,0
47403,w,3705 S. Ferdon Blvd,Crestview,FL,32536,,30.7229,-86.5687,0
47404,w,3706 N. 90th Ave.,Omaha,NE,68134,,41.2909,-96.0529,0
47405,w,3708 Alexandria Pike,Cold Spring,KY,41076,,39.0286,-84.45,0
47406,w,3710 Battleground Plaza,Greensboro,NC,27410,,36.1309,-79.855,0
47407,w,3710 Beltline Road,Addison,TX,75001,,32.953,-96.8555,0
47408,w,3710 Route 9,Freehold,NJ,7728,,40.2703,-74.2941,0
47409,w,3710 Scott Street,Houston,TX,77004,,29.7222,-95.3516,0
47410,w,3710 South College Ave.,Fort Collins,CO,80526,,40.5364,-105.077,0
47411,w,3713 S. Highway 54,Lake Ozark,MO,65049,,38.1713,-92.6184,0
47412,w,3715 S. Franklin St.,Michigan City,IN,46360,,41.686,-86.8939,0
47413,w,3715 Western Blvd.,Raleigh,NC,27606,,35.7846,-78.6871,0
47414,w,3717 S. Orlando Blvd.,Sanford,FL,32773,,28.7581,-81.2843,0
47415,w,3717 Summer Ave,Memphis,TN,38122,,35.1493,-89.9367,0
47416,w,3725 Sun City Center Blvd,Ruskin,FL,33573,,27.7127,-82.382,0
47417,w,37302 La Hwy 3089,Donaldsonville,LA,70346,,30.0949,-90.9836,0
47418,w,3732 Bristol Hwy.,Johnson City,TN,37604,,36.3746,-82.3716,0
47419,w,3735 Pearl Road,Cleveland,OH,44109,,41.4535,-81.7014,0
47420,w,3737 New Boston Road,Texarkana,TX,75501,,33.4432,-94.0961,0
47421,w,3737 Vestal Pkwy,Vestal,NY,13850,,42.0969,-75.9817,0
47422,w,3739 W. Chapman Ave.,Orange,CA,92868,,33.7891,-117.893,0
47423,w,3741 W. Blue Heron Blvd,Riviera Beach,FL,33404,,26.783,-80.0958,0
47424,w,3747 E.Broad St,Whitehall,OH,43213,,39.9733,-82.901,0
47425,w,3748 Ramsey Street,Fayetteville,NC,28301,,35.1114,-78.8791,0
47426,w,375 Center Street,Abington,MA,2351,,42.1123,-70.9277,0
47427,w,375 S. Churton St.,Hillsborough,NC,27278,,36.0591,-79.1036,0
47428,w,3750 Utopia Drive,Hollywood,FL,33023,,25.9737,-80.2465,0
47429,w,376 Russell Street,Hadley,MA,1035,,42.3578,-72.5512,0
47430,w,376 Uvalde Rd,Houston,TX,77015,,29.7921,-95.187,0
47431,w,3760 32nd Ave. South,Grand Forks,ND,58201,,47.8894,-97.0814,0
47432,w,3760 Midway Drive,San Diego,CA,92110,,32.7531,-117.217,0
47433,w,3769 S. Las Vegas Blvd. Suite 207,Las Vegas,NV,89109,,36.1049,-115.174,0
47434,w,377 Hazzard Rd. Hwy 15 South,Whitesburg,KY,41858,,37.1156,-82.8203,0
47435,w,377 Lynnway,Lynn,MA,1901,,42.4587,-70.9487,0
47436,w,3770 Lake Boone Trail,Raleigh,NC,27607,,35.8157,-78.6927,0
47437,w,37794 Gratiot Ave.,Mount Clemens,MI,48043,,42.5749,-82.8884,0
47438,w,3780 W Orange Grove Rd,Tucson,AZ,85741,,32.3228,-111.045,0
47439,w,3781 Cleveland Avenue,Santa Rosa,CA,95403,,38.4795,-122.734,0
47440,w,3783 Cleveland Avenue,Fort Myers,FL,33901,,26.6073,-81.8719,0
47441,w,3783 Warsaw,Cincinnati,OH,45205,,39.1138,-84.5758,0
47442,w,3790 Forest Lane,Dallas,TX,75244,,32.9095,-96.854,0
47443,w,3798 James Street,Syracuse,NY,13206,,43.0698,-76.0907,0
47444,w,38 8th Ave.,Clarion,PA,16214,,41.2116,-79.3811,0
47445,w,380 Richland Ave,Athens,OH,45701,,39.3149,-82.1048,0
47446,w,3800 Emerson Avenue,Parkersburg,WV,26101,,39.2888,-81.5307,0
47447,w,3800 Hwy 98 N #684,Lakeland,FL,33809,,28.0913,-81.9738,0
47448,w,3800 U.S. Rt 1 North,South Brunswick,NJ,8852,,40.4243,-74.5248,0
47449,w,3801 Andrews Hwy,Odessa,TX,79762,,31.8798,-102.384,0
47450,w,3801 West Broward Blvd.,Plantation,FL,33311,,26.1211,-80.1991,0
47451,w,3802 Hamilton-Cleves Rd,Hamilton,OH,45013,,39.3229,-84.6378,0
47452,w,3803 East Truman Road,Kansas City,MO,64127,,39.0942,-94.5379,0
47453,w,3803 Hwy 22,Mandeville,LA,70471,,30.3958,-90.0917,0
47454,w,3805 E. Gordon Dr.,Sioux City,IA,51106,,42.4853,-96.3585,0
47455,w,3805 Nw 27th Avenue,Miami,FL,33142,,25.8111,-80.2402,0
47456,w,3805 Sprinkle Road,Kalamazoo,MI,49002,,42.2532,-85.531,0
47457,w,3810 East Hammer Lane,Stockton,CA,95212,,38.0207,-121.272,0
47458,w,3810 New Bern Ave.,Raleigh,NC,27610,,35.7977,-78.576,0
47459,w,3810 S. Post Road,Indianapolis,IN,46239,,39.7124,-86.0078,0
47460,w,3811 41st Avenue Drive,Moline,IL,61265,,41.4722,-90.4757,0
47461,w,3811 75th St.,Kenosha,WI,53142,,42.5654,-87.8535,0
47462,w,3815 100th Street,Urbandale,IA,50322,,41.6301,-93.7557,0
47463,w,3815 Southwest Loop 820,Fort Worth,TX,76133,,32.6724,-97.375,0
47464,w,3815 Wisconsin Avenue,Appleton,WI,54914,,44.2733,-88.4612,0
47465,w,3816 Highway 64 West,Tyler,TX,75704,,32.3527,-95.3454,0
47466,w,38177 10 Mile Road,Farmington Hills,MI,48335,,42.468,-83.4233,0
47467,w,3825 Dewey Ave,Greece,NY,14616,,43.2212,-77.6414,0
47468,w,3828 Burbank Road,Wooster,OH,44691,,40.8444,-81.9431,0
47469,w,383 E National Road,Vandalia,OH,45377,,39.8913,-84.1919,0
47470,w,3834 N. Lincoln,Oklahoma City,OK,73105,,35.5092,-97.5032,0
47471,w,3835 Austell Road,Austell,GA,30106,,33.8594,-84.5993,0
47472,w,3835 Ming Ave.,Bakersfield,CA,93309,,35.3392,-119.045,0
47473,w,3835 Wekiva Springs Rd,Longwood,FL,32779,,28.7073,-81.4437,0
47474,w,3847 Hwy 138,Stockbridge,GA,30281,,33.5498,-84.2589,0
47475,w,3849 Lafayette Road,Indianapolis,IN,46254,,39.8247,-86.2356,0
47476,w,3850 S. Division Ave.,Wyoming,MI,49509,,42.8943,-85.6654,0
47477,w,3854 S Military Trail,Lake Worth,FL,33463,,26.6206,-80.1134,0
47478,w,3855 Veterans Memorial Blvd.,Metairie,LA,70002,,30.0045,-90.1708,0
47479,w,3859 Washington,Martinez,GA,30907,,33.5109,-82.0933,0
47480,w,386 Hwy 436 E.,Casselberry,FL,32707,,28.6491,-81.3254,0
47481,w,3868 North Mayo Trail,Pikeville,KY,41501,,37.4212,-82.4992,0
47482,w,388 Highway 35,Keyport,NJ,7735,,40.4376,-74.2223,0
47483,w,388 S. Broadway,Lake Orion,MI,48362,,42.7773,-83.2393,0
47484,w,3880 Flagg Lane,Lake Mary,FL,32746,,28.7555,-81.3605,0
47485,w,3887 Union Deposit Road,Harrisburg,PA,17109,,40.2781,-76.825,0
47486,w,3892 La Vista Road,Tucker,GA,30084,,33.845,-84.2566,0
47487,w,3899 Peoria Way,Denver,CO,80239,,39.7699,-104.847,0
47488,w,39 Days Inn Drive,Kuttawa,KY,42055,,37.0734,-88.1419,0
47489,w,39 East Broad Street,Bridgeton,NJ,8302,,39.4269,-75.2326,0
47490,w,39 S Main St Rt 125,Haverhill,MA,1835,,42.7719,-71.076,0
47491,w,39 Squire Road,Revere,MA,2151,,42.4218,-71.0055,0
47492,w,390 Silver Bridge Plaza,Gallipolis,OH,45631,,38.8381,-82.1532,0
47493,w,390 State Hwy 10,Deposit,NY,13754,,42.0569,-75.4146,0
47494,w,3900 Georgia Avenue N.W.,Washington,DC,20011,,38.9386,-77.0248,0
47495,w,3900 Industrial Drive,Bossier City,LA,71112,,32.5286,-93.6771,0
47496,w,3900 Palm Beach Boulevard,Fort Myers,FL,33916,,26.6641,-81.8343,0
47497,w,3900 Us Highway 80 West,Phenix City,AL,36867,,32.4631,-85.1246,0
47498,w,3904 Victory Boulevard,Portsmouth,VA,23701,,36.8082,-76.3569,0
47499,w,3905 E. San Miguel,Colorado Springs,CO,80909,,38.8511,-104.757,0
47500,w,3906 Morse Road,Columbus,OH,43219,,40.058,-82.9142,0
47501,w,39099 Van Dyke Avenue,Sterling Heights,MI,48313,,42.5808,-83.0301,0
47502,w,391 Charles Street,Providence,RI,2904,,41.8449,-71.4187,0
47503,w,3910 University Blvd. West,Jacksonville,FL,32217,,30.2631,-81.623,0
47504,w,3910 Washington Ave,Madison,WI,53704,,43.1218,-89.3172,0
47505,w,3911 Matlock,Arlington,TX,76018,,32.6816,-97.1148,0
47506,w,3915 Pontchartrain,Slidell,LA,70458,,30.3286,-89.7586,0
47507,w,39175 Blacow Road,Fremont,CA,94538,,37.5352,-121.997,0
47508,w,392 Violet Road,Crittenden,KY,41030,,38.7875,-84.6061,0
47509,w,3920 S.W. Loop 323,Tyler,TX,75701,,32.3079,-95.3359,0
47510,w,3920 West Saginaw,Lansing,MI,48917,,42.7411,-84.6034,0
47511,w,3921 28th St. S.E.,Grand Rapids,MI,49508,,42.9127,-85.5707,0
47512,w,3922 Lake Michigan Drivenw,Walker,MI,49544,,42.9747,-85.7642,0
47513,w,3923 S. University,Little Rock,AR,72204,,34.7173,-92.3422,0
47514,w,3924 Sh 121,Bedford,TX,76021,,32.8657,-97.1005,0
47515,w,3925 Blairsferry Rd.,Cedar Rapids,IA,52411,,42.0344,-91.7031,0
47516,w,3925 North Front Street,Harrisburg,PA,17110,,40.3144,-76.8994,0
47517,w,3928 Henderson Blvd,Tampa,FL,33629,,27.9307,-82.5094,0
47518,w,3929 McCarty Drive,Houston,TX,77013,,29.7971,-95.2712,0
47519,w,3929 S. Florida Ave.,Lakeland,FL,33803,,27.9928,-81.9569,0
47520,w,393 E 10th St,Gilroy,CA,95020,,37.0011,-121.563,0
47521,w,393 North Broad Street,Fairborn,OH,45324,,39.8278,-84.0262,0
47522,w,393 Putnam Pike,Smithfield,RI,2917,,41.8702,-71.5227,0
47523,w,3934 McCain Blvd,North Little Rock,AR,72116,,34.7904,-92.2276,0
47524,w,3939 Broadway,New York,NY,10032,,40.839,-73.9414,0
47525,w,3939 E. Central Ave.,Post Falls,ID,83854,,47.716,-116.894,0
47526,w,395 E. Eau Gallie Cseway,Melbourne,FL,32901,,28.1383,-80.5947,0
47527,w,395 Hwy 6 East,Batesville,MS,38606,,34.3182,-89.9425,0
47528,w,395 North Center Street,Westminster,MD,21157,,39.5754,-76.9826,0
47529,w,395 Oro Dam Blvd.,Oroville,CA,95915,,39.498,-121.572,0
47530,w,395 Second Street South,Waite Park,MN,56387,,45.5499,-94.214,0
47531,w,3950 S. Terminal Rd. E#22,Houston,TX,77032,,29.9775,-95.3293,0
47532,w,3951 W. 183rd Street,Hazel Crest,IL,60429,,41.5564,-87.7127,0
47533,w,3955 Wadsworth Blvd.,Wheat Ridge,CO,80033,,39.772,-105.082,0
47534,w,3957 College Hill Road,Mobile,AL,36610,,30.6504,-88.155,0
47535,w,39580 Lowes Drive,Palmdale,CA,93551,,34.601,-118.145,0
47536,w,396 S. Bolingbrook Drive,Bolingbrook,IL,60440,,41.6877,-88.0679,0
47537,w,397 State Route 3,Plattsburgh,NY,12901,,44.6969,-73.485,0
47538,w,3979 New Covington Pike,Memphis,TN,38128,,35.2349,-89.8958,0
47539,w,398 West Main Street,Philadelphia,MS,39350,,32.77,-89.1263,0
47540,w,3983 Bemiss Road,Valdosta,GA,31602,,30.8868,-83.2718,0
47541,w,3985 Hwy 150 West,Mooresville,NC,28115,,35.5929,-80.8562,0
47542,w,3988 S.R. 22/3,Loveland,OH,45140,,39.2988,-84.2882,0
47543,w,3988w. 5400 S.,Kearns,UT,84118,,40.6678,-111.986,0
47544,w,399 Franklin Mills Blvd,Philadelphia,PA,19154,,40.0869,-74.964,0
47545,w,399 Wal-Mart Super Center,Siler City,NC,27344,,35.7332,-79.4494,0
47546,w,3990 Hwy 61 South,Memphis,TN,38109,,35.0397,-90.0691,0
47547,w,3990 John R Street,Detroit,MI,48207,,42.3509,-83.0574,0
47548,w,3990 Martin L. King Dr.,Atlanta,GA,30336,,33.7699,-84.5195,0
47549,w,3990 N. Beltline Rd.,Irving,TX,75062,,32.8623,-96.9917,0
47550,w,3990 William Penn Highway,Monroeville,PA,15146,,40.4384,-79.7721,0
47551,w,3995 Columbia Ave,Columbia,PA,17512,,40.0365,-76.4549,0
47552,w,3995 Rochester Road,Troy,MI,48083,,42.5774,-83.1282,0
47553,w,3995 South Durango Drive,Las Vegas,NV,89117,,36.1145,-115.279,0
47554,w,3996 South Hamilton Road,Groveport,OH,43125,,39.8863,-82.8834,0
47555,w,4 Belfair Village Drive,Bluffton,SC,29910,,32.2987,-80.8672,0
47556,w,4 Paradise Rd.,Salem,MA,1970,,42.4868,-70.9005,0
47557,w,4 Stillwater Ave.,Orono,ME,4469,,44.9077,-68.6886,0
47558,w,40 Peters Road,Lititz,PA,17543,,40.1571,-76.3071,0
47559,w,40 South Court St.,Athens,OH,45701,,39.3285,-82.1013,0
47560,w,400 Commons Way Suite 453,Bridgewater,NJ,8807,,40.5893,-74.6276,0
47561,w,400 East Highway 80,Pooler,GA,31322,,32.1162,-81.2432,0
47562,w,400 Emmett St.,Waverly,OH,45690,,39.1294,-82.9816,0
47563,w,400 Highway 231 South,Ozark,AL,36360,,31.4479,-85.6579,0
47564,w,400 Lackawanna Ave Box 301,Scranton,PA,18503,,41.4076,-75.6663,0
47565,w,400 Lovell Rd.,Knoxville,TN,37923,,35.904,-84.1419,0
47566,w,400 Mill Ave S.E. #617,New Philadelphia,OH,44663,,40.4832,-81.4429,0
47567,w,400 N. Main Street,Doylestown,PA,18901,,40.3189,-75.1308,0
47568,w,400 Northland Blvd,Cincinnati,OH,45240,,39.2825,-84.4856,0
47569,w,400 Old Franklin Turnpike Suite 125,Rocky Mount,VA,24151,,37.0136,-79.8675,0
47570,w,400 S.E. 192nd Ave.,Vancouver,WA,98683,,45.6213,-122.476,0
47571,w,400 South Boulder Hwy.,Henderson,NV,89015,,36.0334,-114.974,0
47572,w,400 South Lyons,Sioux Falls,SD,57106,,43.544,-96.7744,0
47573,w,400 Summit Ridge Plaza,Mount Pleasant,PA,15666,,40.1451,-79.5375,0
47574,w,400 Taylorsville Rd,Shelbyville,KY,40065,,38.2118,-85.2616,0
47575,w,4000 Jermantown Rd,Fairfax,VA,22030,,38.8753,-77.3669,0
47576,w,4000 North Point Blvd.,Baltimore,MD,21222,,39.2718,-76.4713,0
47577,w,40001 2nd Avenue,Kearney,NE,68847,,40.7224,-99.0696,0
47578,w,4001 Belmont Avenue,Youngstown,OH,44505,,41.1536,-80.6653,0
47579,w,4001 Butler Street,Pittsburgh,PA,15201,,40.4694,-79.9619,0
47580,w,4001 I-35 South,San Marcos,TX,78666,,29.8322,-97.98,0
47581,w,4001 South Old State Route 37,Bloomington,IN,47401,,39.1378,-86.5304,0
47582,w,4003 Powell Road,Powell,OH,43065,,40.1585,-83.0944,0
47583,w,4003 Wilmington Pike,Kettering,OH,45429,,39.6887,-84.1318,0
47584,w,4006 Arendell St,Morehead City,NC,28557,,34.7252,-76.7639,0
47585,w,4006 Boiling Springs Road,Boiling Springs,SC,29316,,35.0487,-81.9847,0
47586,w,4007 Maccorkle Ave Sw,South Charleston,WV,25309,,38.3594,-81.7172,0
47587,w,401 Battlefield Pkwy.,Fort Oglethorpe,GA,30742,,34.9552,-85.2579,0
47588,w,401 Dixieland Road,Harlingen,TX,78552,,26.1872,-97.7202,0
47589,w,401 Erie Blvd,Rome,NY,13440,,43.2129,-75.4649,0
47590,w,401 Frankfort,Lubbock,TX,79416,,33.5961,-101.94,0
47591,w,401 Homer Road,Minden,LA,71055,,32.6214,-93.2732,0
47592,w,401 Hwy 321 North,Lenoir City,TN,37771,,35.8189,-84.2883,0
47593,w,401 N Main Street,La Fayette,GA,30728,,34.7144,-85.2799,0
47594,w,401 N. McKinley Ave.,Corona,CA,92879,,33.8913,-117.521,0
47595,w,401 Pioneer Avenue,Woodland,CA,95776,,38.6771,-121.747,0
47596,w,401 S. Boehne Camp Road,Evansville,IN,47712,,37.9723,-87.6462,0
47597,w,401 West Emmaus Ave,Allentown,PA,18103,,40.5776,-75.4542,0
47598,w,4010 East Palmetto Street,Florence,SC,29506,,34.1965,-79.6864,0
47599,w,4011 East Grant,Tucson,AZ,85712,,32.2506,-110.907,0
47600,w,4011 S Lincoln Ave,York,NE,68467,,40.8013,-97.5977,0
47601,w,4014 Spencer Highway,Pasadena,TX,77504,,29.665,-95.1819,0
47602,w,4015 Jackson Street,Alexandria,LA,71301,,31.2817,-92.4779,0
47603,w,4016 University Drive,Huntsville,AL,35816,,34.7351,-86.6276,0
47604,w,4018 Lemmon Ave.,Dallas,TX,75219,,32.8139,-96.808,0
47605,w,402 Aetna Street,Martins Ferry,OH,43935,,40.0849,-80.7347,0
47606,w,402 Highway 49 North,Byron,GA,31008,,32.66,-83.7433,0
47607,w,402 W. Main Street,Morehead,KY,40351,,38.1777,-83.438,0
47608,w,4020 Bee Ridge Road,Sarasota,FL,34233,,27.2987,-82.4886,0
47609,w,4020 Carpenter Rd.,Ypsilanti,MI,48197,,42.2303,-83.68,0
47610,w,4020 Chambers Road,Denver,CO,80239,,39.7733,-104.81,0
47611,w,4023 Davis Drive,Morrisville,NC,27560,,35.838,-78.8566,0
47612,w,4026 Glenside Drive,Richmond,VA,23228,,37.6073,-77.5194,0
47613,w,4029 Five Forks Trickum Road,Lilburn,GA,30047,,33.8695,-84.0909,0
47614,w,4029 Poplar Level Rd,Louisville,KY,40213,,38.2012,-85.7095,0
47615,w,403 Jurassic Avenue,Fruita,CO,81521,,39.1517,-108.737,0
47616,w,403 N.E. Georgia,Sweetwater,TX,79556,,32.4514,-100.395,0
47617,w,403 Punkin Court,Salisbury,MD,21804,,38.3647,-75.5401,0
47618,w,4031 Clairton Blvd,Pittsburgh,PA,15227,,40.3673,-79.9847,0
47619,w,4033 Cavitt Stallman Road,Granite Bay,CA,95746,,38.7483,-121.224,0
47620,w,4037 Mayfield Road,South Euclid,OH,44121,,41.5208,-81.535,0
47621,w,404 E. Market_street,Leesburg,VA,20176,,39.1105,-77.5552,0
47622,w,404 East Fm 1382,Cedar Hill,TX,75104,,32.5936,-96.9385,0
47623,w,404 S. Cass,Corinth,MS,38834,,34.9291,-88.5187,0
47624,w,4040 Greentree Avenue S.W.,Canton,OH,44709,,40.7508,-81.3994,0
47625,w,4041 Taylorsville Rd,Louisville,KY,40220,,38.2198,-85.6232,0
47626,w,4045 Grange Road,Holly,MI,48442,,42.8062,-83.6282,0
47627,w,40450 Michigan Avenue,Canton,MI,48188,,42.2797,-83.4374,0
47628,w,40460 Murrieta Hot Springs Rd,Murrieta,CA,92562,,33.5564,-117.18,0
47629,w,4049 E. Livingston Ave.,Columbus,OH,43227,,39.9453,-82.8888,0
47630,w,405 East 22nd Street,Stuttgart,AR,72160,,34.4796,-91.5497,0
47631,w,405 Pat Booker Rd Univ.,San Antonio,TX,78233,,29.5464,-98.2912,0
